File,Ground_Truth,Raw_STT,Corrected_STT,Trigger_Keyword,Matched_Menu,교정성공(키워드보존),RAG성공(카테고리일치)
EX10QC242_EX0093_20210807.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '\ufeff가장 좋아하는 음료수는 어/ 콤부차인 거 같아요 음/ 여름에는 콤부차 많이 마시고요 겨울에는 유자차 잘 마셔요', 'SentenceSpeechLV': '하'}",가장 좋아하는 이수는 건부차인 것 같아요 여름에는 건부차 많이 마시고요 겨울에는 유자차 잘 마셔요,유자차,유자차,['유자차'],O,O
JP30QA299_JP0060_20210808.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '카페에 가 본 적이 많이 있습니다 거의 혼자서 가거나 친한 친구하고 둘이 가거나 그렇게 가고 있습니다 카페에 가면은 거의 아메리카노나 라테나 마시고 있습니다', 'SentenceSpeechLV': '중'}","카페 가본 적에 많이 있으면, 거의 혼자서 가거나, 지난 친구하고, 투리 가거나 그렇게 가고 있습니다. 카페 가면은 거의 아메리카노, 라때나 마시고 있습니다.",아메리카노,아메리카노,['아메리카노'],O,O
EX12RC045_EX0647_20211011.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.","우리는 아이스 아메리카노, 세잔과 수박수묻지, 한잔 그리고 딸기 생크림, 개그를 주문했어요.",ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX10QC242_EX0581_20211003.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '저는 계절이랑 상관없이 따뜻한 음료수를 선호하지 않고 또 차가운 음료수 중에도 어/ 아이스라테나 스무디 그/ 라이스 스무디도 많이 좋아하고 또 단 것도 너무 좋아해서 아이스초코도 많이 마시는 편이에요', 'SentenceSpeechLV': '중'}","저는 계절이랑 상관없이 따뜻한 릴스를 선호하지 않고 또 차는 릴스를 중도 아이스라테나 스무치, 라이스 스무치도 많이 좋아하고 단곱도 너무 좋아해서 아이스크도 많이 마시는 편이에요.","ICE 저는 계절이랑 상관없이 릴스를 선호하지 않고 카라멜마끼아또 차는 릴스를 중도 ICE 스무치, 라이스 스무치도 많이 좋아하고 단곱도 너무 좋아해서 ICE 많이 마시는 편이에요.",초코,"['ICE 초코', 'ICE 녹차라떼', 'ICE 곡물라떼', 'ICE 캐모마일', 'ICE 페퍼민트', 'ICE 레몬차', 'ICE 유자차']",O,O
EN12RC045_EN0101_20211020.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 딸기 생크림 케이크와 와플을 주문했어요.",우리는 아이스 아메리카노 새 전과 수박수무디 한잔 딸기생크림 케이크와 워플을 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EN22RB036_EN0156_20211026.wav,"급하게 초코소라빵을 바닥에 내려놓았고, 양손으로 입과 코를 모두 가린 뒤에, 계속 기침을 했습니다.",급하게 초코 소라빵을 바닥에 내려놓았고 양손으로 입과 코를 모두 가린 뒤에 계속 기침을 했습니다.,초코,초코,['ICE 초코'],O,O
EX12RC045_EX0854_20211021.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세 장과 수박 스모티 한 장 그리고 딸기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
TH12RC045_TH0036_20210808.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세잔과 사과 스무티 한잔 그리고 딸기 생크림 케이크를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EN10QC278_EN0015_20210808.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '지금 입고 있는 옷의 종류와 색깔에 대해 얘기해 주세요. 이 옷을 언제, 어떻게 갖게 되었나요?', 'AnswerLabelText': '어/ 지금 검정색 티에 어/ 이거 복숭아색 반바지 입고 왔어 입고 있어요 어/ 그/ 이거 티셔츠는 아/ 이거 원피스 티셔츠인데 그/ 토니라는 캐릭터 새긴 이제 티셔츤데 이거는 그냥 옛날에 한 진짜 한국에 처음 왔을 때 유니클로에서 산 옷이고 바지는 어디서 샀는지 기억이 안 나요 그냥 너무 오래전에 산 거라서', 'SentenceSpeechLV': '중'}",지금 검통색 티에 복숭아색 반바지 입고 있어요. 티셔츠는 원피스 티셔츠인데 톤이 캐릭터 색인 티셔츠인데 이거는 옛날에 한국에 처음 왔을 때 유니클로에서 산 오지고 바지는 어디서 산는지 기억이 안 나요. 그냥 너무 오래전에 산 거라서,지금 검통색 티에 복숭아 반바지 입고 있어요. 티셔츠는 원피스 티셔츠인데 톤이 캐릭터 색인 티셔츠인데 이거는 옛날에 한국에 처음 왔을 때 유니클로에서 산 오지고 바지는 어디서 산는지 기억이 안 나요. 그냥 너무 오래전에 산 거라서,복숭아,['복숭아 아이스티'],O,O
TH12RC045_TH0219_20211020.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노세 잔과 싸과 스몰이 한 잔 그리고 딸기생 그림 개귀를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
JP12RC045_JP0176_20210803.wav,"우리는 차가운 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했습니다.",우리는 차가운 아메리카노 세장과 수박수무티 한장 그리고 딸기 생크림 케이크를 주문했습니다.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
VN12RC045_VN0289_20211115.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.",우리는 흑땅라데의 세 잔과 수박스무디 한 잔이랑 청포도 조수 두 잔 그리고 딸기 팟빈스로는 주문했어요.,우리는 흑땅라데의 세 잔과 수박스무디 잔이랑 청포도 조수 두 그리고 딸기 팟빈스로는 주문했어요.,라떼,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",X,X
VN20QB235_VN0316_20211106.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '여가 시간에 배우고 싶은 것은 무엇인가요? 왜 그것을 배우고 싶나요? (예: 태권도, 춤, 요리, 복싱, 노래, 수영)', 'AnswerLabelText': '저는 요리에 관심 많아서 여가 시간에 배우고 싶은 것은 빵 만들기예요 저랑 애기가 빵을 좋아해서 제가 빵을 직접 만들고 싶어요 현재는 제가 쿠키랑 카스텔라 빵 만들 수 있는데 더 다양한 빵 종류 만들고 싶어요', 'SentenceSpeechLV': '중'}",저는 요리를 관심 많아서 여가 시간에 배우고 싶은 것은 빵 만들기에요. 저랑 애기가 빵을 좋아해서 제가 빵을 직접 만들고 싶어요. 현재는 제가 쿠키랑 캐스텔라빵 만들 수 있는데 또 다양한 방 중료 만들고 싶어요.,저는 요리를 관심 많아서 여가 시간에 배우고 싶은 것은 빵 만들기에요. 저랑 애기가 빵을 좋아해서 제가 빵을 직접 만들고 싶어요. 현재는 제가 쿠키랑 캐스텔라빵 만들 수 있는데 또 다양한 방 중료 만들고 싶어요.,쿠키,['치즈 케익'],X,O
CN12RC045_CN0435_20211014.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세장과 산달기 스모티 한잔 그리고 딸기 생크림 케이크를 주묘했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
JP13RC062_JP0037_20210730.wav,"어떻게 하면 친구를 깜짝 놀라게 해 줄 수 있을까 고민하다가, 제가 직접 쿠키와 빵을 만들어 주기로 결심했습니다. ",어떻게 하면 친구를 깜짝 놀라게 해줄 수 있을까 고민하다가 제가 직접 쿠키와 빵을 만들어주기로 결심했습니다.,마카다미아 쿠키,쿠키,['마카다미아 쿠키'],O,O
CN12RC045_CN0505_20211024.wav,"우리는 아이스 아메리카노 세 잔과, 산딸기 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노 세 장과 산달기 스모티 한 장 그리고 딸기 생크림 케이크를 주무었어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX30QA299_EX0264_20210810.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '카페에 가 본 적이 있죠 그 친구부능 un/ 같이 갔는데 아메리카노랑 그/ 바닐라라테 시켰어요', 'SentenceSpeechLV': '하'}",카페 가본 적 있죠. 그 친구 보랑 같이 갔는데 아메리카노어라우 그 바늘한 앞대 시켰어요.,아메리카노,아메리카노,['아메리카노'],O,O
CN20QB228_CN0186_20210814.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '간식을 자주 먹나요? 어떤 간식을 좋아하나요? 그 간식을 좋아하는 이유는 무엇인가요?', 'AnswerLabelText': '간식을 자주 자주 안 먹지만 어/ 좋아하는 간+ 간식은 호두랑 초콜릿이에요 그/ 초콜릿 좋아하는 이유는 스트레스 먹을 때는 스트레스 잘 풀려서 먹는 거고 호두는 그냥 맛있고 건강에 좋아서 많이 먹어요', 'SentenceSpeechLV': '상'}","간식의 작주, 자주 안 먹지만 좋아하는 간식은 호두랑 초코라씨예요 초코를 좋아하는 이유는 먹을 때는 스트레스를 잘 풀려서 먹는 거고 호두는 그냥 씻고 건강에 좋아서 많이 먹어요","간식의 작주, 자주 안 먹지만 좋아하는 간식은 호두랑 초코 좋아하는 이유는 먹을 때는 스트레스를 잘 풀려서 먹는 거고 호두는 그냥 씻고 건강에 좋아서 많이 먹어요",초콜릿,['ICE 초코'],X,X
EN12RC045_EN0051_20210903.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 딸기 생크림 케이크와 와플을 주문했어요.",우리는 아이스메리 간호 세 장과 수박 스무디 한 잔 깔기 생크림 케이고와 와플을 주문했어요.,ICE 우리는 ICE 간호 세 장과 수박 스무디 깔기 생크림 케이고와 와플을 주문했어요.,아메리카노,['ICE 초코'],X,X
EX20QB228_EX0084_20210805.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '간식을 자주 먹나요? 어떤 간식을 좋아하나요? 그 간식을 좋아하는 이유는 무엇인가요?', 'AnswerLabelText': '제가 간식은 자주 먹는 편 아닌데 좋아하는 간식은 하나 있어요 그것은 바로 초코하임입니다 제가 초콜릿을 좋아해서 그것은 제 입맛에 너무 맞습니다', 'SentenceSpeechLV': '중'}","제가 간식은 자주 먹는 편 아닌데, 좋아하는 간식은 하나 있어요. 그것은 바로 초코하임입니다. 제가 초콜렛이 좋아해서 그것은 제 입맛에 너무 맞습니다.","제가 간식은 자주 먹는 편 아닌데, 좋아하는 간식은 하나 있어요. 그것은 바로 초코 제가 초콜렛이 좋아해서 그것은 제 입맛에 너무 맞습니다.","초코, 초콜릿",['ICE 초코'],O,O
EX30QA299_EX0603_20211001.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '네 한국에서 카페 가본 적이 있어요 저는 포항 친구들과 같이 밖에 좋은 시간을 보내려고 이야기하려고 갔어요 우리는 아메리카노 부르는 커피를 마셨어요', 'SentenceSpeechLV': '하'}","네 한국에서 카페에 가본 적이 있어요. 전원, 팡칭구들과 같이 밖에의 처음 시간이 보내려고 이야기하려고 갔어요. 우리는 아메리카노 부르는 카페 룰, 맞았어요.","네 한국에서 카페에 가본 적이 있어요. 전원, 팡칭구들과 같이 밖에의 처음 시간이 보내려고 이야기하려고 갔어요. 우리는 아메리카노 부르는 디카페인 룰, 맞았어요.",아메리카노,"['디카페인 아메리카노', '디카페인 카페라떼', 'ICE 디카페인 아메리카노', 'ICE 디카페인 카페라떼']",O,O
EX40QB258_EX0191_20211003.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '친밀감을 표현하는 방식에 있어 한국과 고향이 서로 다른 점이 있다면 그것은 무엇인가요? (예: 어깨를 다독인다, 음식을 나눈다)', 'AnswerLabelText': '친밀감을 표현할 때는 러시아에서는 주로 집으로 초대하거든요 그리고 뭐/ 음식을 준비하거나 그러지 않고 그냥 따듯한 홍차에 과자 초콜릿 이런 것들을 꺼내서 어/ 서로 대화를 나누면서 친해집니다', 'SentenceSpeechLV': '상'}",침일감을 배현할 때는 러시아에서는 주로 집으로 초대하거든요. 그리고 음식을 준비하거나 그러지 않고 그냥 따뜻한 홍차에 과자 초콜릿 이런 것들을 꺼내서 서로 대화를 나누면서 친해집니다.,침일감을 배현할 때는 러시아에서는 주로 집으로 초대하거든요. 그리고 음식을 준비하거나 그러지 않고 그냥 홍차에 과자 초콜릿 이런 것들을 꺼내서 서로 대화를 나누면서 친해집니다.,초콜릿,"['핫초코', '녹차라떼', '곡물라떼', 'ICE 초코', 'ICE 녹차라떼', 'ICE 곡물라떼', '캐모마일', '페퍼민트', '레몬차', '유자차']",X,X
EN22RB034_EN0156_20211026.wav,"또 늦은 시간인데도 와줘서 고맙다고 하시며, 초코소라빵을 꺼내서 저에게도 먹어 보라고 주셨어요.",또 늦은 시간인데도 와줘서 고맙다고 하시며 초코 서랍방을 꺼내서 저에게도 먹어보라고 주셨어요.,초코,초코,['ICE 초코'],O,O
JP10QC242_JP0138_20210730.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '저는 커피를 가장 좋아합니다 여름에는 아이스 아메리카노 겨울에는 따뜻한 아메리카노를 즐겨 마십니다', 'SentenceSpeechLV': '상'}",저는 커피를 가장 좋아합니다. 여름에는 아이스 아메리카노 겨울에는 따뜻한 아메리카노 를 즐겨 마십니다.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
VN12RC045_VN0032_20210807.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.","우리는 아이스 아메리카노 세찬과 수박수모티 한장, 딸기 생크림 케이크와 곽그룹 주문했어요.",ICE 아메리카노,라떼,['ICE 아메리카노'],X,O
VN12RC045_VN0259_20211110.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.",우리는 흡당 라떼 세잔과 수박스무티란한잔이랑 청포도 줄 수 있는 도전 그리고 딸기 팝핑수든 주문했어요.,우리는 흡당 곡물라떼 세잔과 수박스무티란한잔이랑 청포도 줄 수 있는 도전 그리고 딸기 팝핑수든 주문했어요.,라떼,['곡물라떼'],O,O
TH10QC242_TH0141_20211020.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '제가 가장 좋아하는 음료수는 커피입니다 여름에 아이스 아메리카노 겨울에는 달달한 바닐라라테입니다', 'SentenceSpeechLV': '상'}",제가 가장 좋아하는 음료수는 커피입니다. 여름에 아이스 아메리카노 겨울에는 달달한 판이라 라데입니다.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
JP12RC045_JP0040_20210801.wav,"우리는 차가운 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했습니다.","우리는 차가운 아메리카모, 세장과 수박숨무드 한장, 그리고 딸기생크림케이크를 주문했습니다.","ICE 우리는 ICE 아메리카모, 세장과 수박숨무드 한장, 그리고 딸기생크림케이크를 주문했습니다.",아메리카노,['ICE 초코'],X,X
JP13RC062_JP0084_20210727.wav,"어떻게 하면 친구를 깜짝 놀라게 해 줄 수 있을까 고민하다가, 제가 직접 쿠키와 빵을 만들어 주기로 결심했습니다. ",어떻게 하면 친구를 깜짝 놀라게 해줄 수 있을까 고민하다가 제가 직접 쿠키와 파우루를 만들어주기로 결심했습니다.,마카다미아 쿠키,쿠키,['마카다미아 쿠키'],O,O
EX10QC242_EX0648_20211010.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 음료수는 무엇인가요? 여름과 겨울에 특별히 마시는 음료수가 있나요?', 'AnswerLabelText': '저는 가장 좋아하는 음료수는 초콜이에요 특별히 겨울이 너무 추워서 따뜻한 초콜릿을 마시고 내 마음이 따뜻하게 돼요', 'SentenceSpeechLV': '하'}",저는 가장 좋아하는 의료수는 초콜릿이에요. 특별히 겨울이 너무 좋아서 타뚜탈 초콜릿이 오는 맛이 있고 내 마움이 타뚜탈 깨도 해야죠.,저는 가장 좋아하는 의료수는 초콜릿 특별히 겨울이 너무 좋아서 타뚜탈 초콜릿 오는 맛이 있고 내 마움이 타뚜탈 깨도 해야죠.,초콜릿,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",O,O
VN12RC046_VN0028_20210809.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스무 드릴을 시킨 친구는 예전에 커피를 마시고 내가 아파 병원에 간 경험이 있어서 그 뒤로 커피를 절대로 안 마신대요.,스무 드릴을 시킨 친구는 예전에 커피를 마시고 내가 아파 병원에 간 경험이 있어서 그 뒤로 커피를 절대로 안 마신대요.,라떼,"['아메리카노', '카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', '에스프레소', 'ICE 아메리카노', 'ICE 카페라떼', 'ICE 바닐라라떼']",O,O
JP12RC045_JP0097_20210727.wav,"우리는 차가운 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했습니다.",우리는 차가운 아메리카노 세장과 수박 스물디 한장 그리고 딸기 생크림 케익으로 주문했습니다.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
TH30QA299_TH0216_20211024.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '음/ 제가 그/ 한국에서 있는 카페에 가 본 적이 없어요 그런데 갈 수 있다면 제가 친구들이랑 가고 싶어요 그리고 마실 것은 그/ 제가 아메리카노를 마시고 싶어요', 'SentenceSpeechLV': '중'}",제가 한국에서 있는 카페에 가본 적이 없어요. 그런데 할 수 있다면 제가 싱구를이랑 가고 싶어요. 그리고 마친 그 싱크 실가 아메리카노를 마치고 싶어요.,제가 한국에서 있는 카페에 가본 적이 없어요. 그런데 할 수 있다면 제가 싱구를이랑 가고 싶어요. 그리고 마친 그 싱크 실가 아메리카노 마치고 싶어요.,아메리카노,['아메리카노'],O,O
CN10QC271_CN0457_20211010.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '가장 좋아하는 과일이 무엇인가요? 왜 그 과일을 좋아하나요?', 'AnswerLabelText': '저는 딱딱한 청도 복숭아를 좋아합니다 일단 새콤달콤한 맛이 아주 좋고요 그리고 다른 과일처럼 껍질을 제거할 필요가 없어서 아주 간편하게 먹을 수 있습니다', 'SentenceSpeechLV': '상'}",저는 딱딱한 천루 목숨아를 좋아합니다. 일단 새콤 달콤한 맛이 아주 좋고요. 그리고 다른 과일처럼 껍질을 제거할 필요가 없어서 아주 강편하게 먹을 수 있습니다.,저는 딱딱한 천루 목숨아를 좋아합니다. 일단 새콤 달콤한 맛이 아주 좋고요. 그리고 다른 과일처럼 껍질을 제거할 필요가 없어서 아주 강편하게 먹을 수 있습니다.,복숭아,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",X,O
EX12RC045_EX0218_20210805.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스 아메리카노와 세장과 수박 스무티 한잔 그리고 다르기 생크림 개그를 주문했어요.,ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
EX20QB236_EX0115_20210803.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '일주일에 커피를 얼마나 마시나요? (예: 매일, 일주일에 두 번 등) 너무 많이 마신다고 생각된다면 어느 정도가 적당하다고 생각하나요?', 'AnswerLabelText': '아/ 일 주일이 아/ 세 일곱 번 마십니다 하루에 한 번 왜냐면은 저는 공부를 많이 해서 그/ 그냥 집중 아/ 집중을 받기 때문에 커피를 아메리카노를 마십니다', 'SentenceSpeechLV': '중'}",일주일이 7번 마십니다. 하루에 한 번. 왜냐하면 저는 공부를 많이 해서 그냥 집중을 받기 때문에 고피를 아메리카노을 마십니다.,아메리카노,아메리카노,['아메리카노'],O,O
CN30QA299_CN0092_20210810.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '한국에서 카페에 가본 적이 있나요? 누구와 왜 갔나요? 무엇을 마셨나요?', 'AnswerLabelText': '한국에서 카페 가본 적이 있어요 친구와 과제를 하러 갔어요 우리 둘이 다 아이스 아메리카노를 시켰어요', 'SentenceSpeechLV': '중'}",한국에서 카페에 가뿐 적이 있어요. 친구와 과제를 하러 갔어요. 우리 둘이 다 아이스 아메리카노을 시켰어요.,ICE 한국에서 카페에 가뿐 적이 있어요. 친구와 과제를 하러 갔어요. 우리 둘이 마카다미아 ICE 아메리카노 시켰어요.,아메리카노,['ICE 아메리카노'],O,O
TH12RC045_TH0226_20211110.wav,"우리는 아이스 아메리카노 세 잔과, 사과 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.","우리는 아이스크림 아메리카노, 산과, 사과, 스모티, 한잔, 그리고 딸기생 그림 개이 그를 주문했어요.",ICE 아메리카노,아메리카노,['ICE 아메리카노'],O,O
CN50QA300_CN0396_20211012.wav,"{'Reading': '', 'ReadingLabelText': '', 'Question': '여러분이 가지고 있는 책 혹은 읽어본 책 중 하나를 골라서 그 책이 무슨 내용인지 간략히 설명해 주세요.', 'AnswerLabelText': '제가 요즘에 보고 있는 책은 불안 중독이라는 거입니다 초콜릿 알코올 카페인 스마트폰을 끄지 못하는 진짜 이유 그리고 통제하는 법에 대한 이야기입니다', 'SentenceSpeechLV': '상'}",제가 요즘에 보고 있는 책은 불안 중독이라는 거입니다. 초콜릿 알코올 카페인 스마트폰을 끝이 못하는 진자 이유 그리고 텐재하는 법에 대한 이야기입니다.,제가 요즘에 보고 있는 책은 불안 중독이라는 거입니다. 초콜릿 알코올 카페인 스마트폰을 끝이 못하는 진자 이유 그리고 텐재하는 법에 대한 이야기입니다.,초콜릿,"['아메리카노', '카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', '에스프레소', 'ICE 아메리카노', 'ICE 카페라떼', 'ICE 바닐라라떼']",X,X
VN12RC045_VN0061_20210922.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.","우리는 흙당랍대세 장과 소박스모티 한 잔이랑 청보도스, 쭉스 도지한 그리고 달기 밥빙소를 주문했어요.","우리는 흙당랍대세 장과 소박스모티 잔이랑 청보도스, 쭉스 도지한 그리고 달기 밥빙소를 주문했어요.",라떼,"['치즈 케익', '초코 케익', '허니브레드', '마카다미아 쿠키', '초콜릿 쿠키', '소금빵']",X,X
VN12RC045_VN0016_20210730.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.",우리는 아이스 아메리카노 세찬과 수박 스무티 한잔 딸기생크림 케이크와 워플을 주문했어요.,ICE 아메리카노,라떼,['ICE 아메리카노'],X,O
EX12RC045_EX0510_20210930.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스크림 케익을 주문했어요.,ICE 초코 케익,아메리카노,['ICE 초코'],X,X
VN12RC046_VN0356_20211110.wav,"스무디를 시킨 친구는, 예전에 우유를 마시고 배가 아파 병원에 간 적이 있어서, 그 뒤로 우유가 든 라떼를 안 마신대요.",스무대를 시킨 친구는 예전에 우유를 마시고 배가 아파 병원에 감적이 있어서 그대로 우유가 든 라떼는 안 마신대요.,스무대를 시킨 친구는 예전에 우유를 마시고 배가 아파 병원에 감적이 있어서 그대로 우유가 든 라떼는 안 마신대요.,라떼,"['카페라떼', '바닐라라떼', '연유라떼', '카페모카', '카라멜마끼아또', 'ICE 카페라떼', 'ICE 바닐라라떼', 'ICE 연유라떼', 'ICE 카페모카', 'ICE 카라멜마끼아또']",O,O
VN12RC045_VN0385_20211009.wav,"우리는 흑당 라떼 세 잔과, 수박 스무디 한 잔이랑 청포도 주스 두 잔, 그리고 딸기 팥빙수를 주문했어요.",우리는 흑장 라테 세 잔과 수박 스무찌한 잔이랑 정보도 조수 두 잔 그리고 딸기 박핑수는 주문했어요.,우리는 흑장 라테 세 잔과 수박 스무찌한 잔이랑 정보도 조수 두 그리고 딸기 박핑수는 주문했어요.,라떼,['복숭아 아이스티'],X,X
EX12RC045_EX0672_20211018.wav,"우리는 아이스 아메리카노 세 잔과, 수박 스무디 한 잔, 그리고 딸기 생크림 케이크를 주문했어요.",우리는 아이스아��리카노 세찬과 수빡스모디한 잔 그리고 딸기 생크림 그이크로 주무였어요,ICE 우리는 ICE 세찬과 수빡스모디한 그리고 딸기 생크림 그이크로 주무였어요,아메리카노,['ICE 초코'],X,X
